-251.546,1180.372,-2500.417,-133.201,-3301.370,-1964.794,-88.319,-283.300,2856.807,1261.654,9.963,3172.783,1265.287,3031.515,-1161.548,-1971.829,-485.076,-799.575,2680.885,986.965,-32.606,-2041.254,534.451,29.892,3541.166,36.953,680.964,-10.375,1468.776,851.778,1580.426,2592.930,3749.468,-106.356,1309.034,770.821,241.211,-926.341,-1920.690,-1576.480,-394.338,-1308.722,-2549.655,-317.666,-3111.620,2875.888,-1675.195,266.773,1072.531,2260.360,94.164,-490.490,3110.795,-285.756,525.427,-1130.310,2836.781,336.307,-145.162,-238.087,-127.825,-195.177,1020.081,2149.494,-348.455,-1255.563,-2418.328,-376.764,-1363.725,16.196,-47.961,2323.673
1239.815,1205.872,359.302,-923.796,1610.013,1381.180,1877.252,405.035,-2686.691,-3092.924,-3038.835,-108.156,2254.187,1297.963,-1302.326,421.763,1103.755,650.468,-1087.676,-2055.821,1147.351,-504.536,-820.368,-1937.513,-465.439,-165.776,-666.925,496.435,109.250,3099.013,-1676.241,548.379,-1356.248,3803.003,202.616,-277.931,2951.750,816.764,653.744,1688.768,406.760,439.150,-192.404,73.988,1479.770,-723.712,4.118,1018.501,1504.436,-948.932,1364.265,97.797,275.417,-1013.062,-1545.582,-1144.183,346.230,2699.939,-1583.597,-3178.621,-1338.485,1247.046,-1088.918,1521.263,2850.193,1248.366,1318.505,1031.908,162.317,-1793.211,3493.446,-1025.380
-444.746,-1270.686,1923.767,-686.056,3692.724,-2182.764,-18.662,-4175.562,74.820,-1467.330,-410.863,1694.773,336.620,-518.640,-1910.815,-768.480,-1333.001,-2327.431,2053.841,3706.038,1438.728,-740.863,674.239,-1537.875,-174.061,-1008.579,3536.836,-3300.938,-3663.714,-2782.770,778.571,383.047,1622.825,-2494.981,1479.153,339.789,-265.236,-27.781,1334.849,-567.569,-2004.120,-2359.132,163.399,-397.202,1881.384,-844.778,-1552.881,1849.689,1551.679,-711.120,-932.038,717.019,-147.537,2950.493,-61.722,23.304,2204.518,-166.571,-1266.550,1616.215,-846.672,744.698,-1835.661,-25.131,-1704.585,-1579.456,1143.140,-452.134,-101.465,-682.969,-551.727,1469.188
738.253,-100.002,-2837.132,-841.452,-1826.990,128.798,-132.141,-1118.194,1430.603,-2033.089,389.878,2834.466,3467.687,2671.504,-230.645,-2783.506,2677.047,1819.458,1473.639,-7.087,1814.314,-1320.758,445.384,2853.818,3583.595,-682.657,178.692,2358.552,1138.845,-619.472,-388.902,1482.650,149.283,1383.773,-636.504,1620.584,-4554.416,1051.096,316.143,-588.800,-855.419,-2410.992,258.852,-3257.523,-1464.817,-172.489,1302.923,2354.141,454.376,-1842.141,-579.806,459.846,-351.144,-213.250,342.063,-3483.755,-1178.471,109.570,111.563,993.175,831.241,724.974,-4071.013,-176.509,3634.789,-169.802,131.733,1979.704,252.188,-31.223,-1548.024,2594.952
1707.774,-385.397,-974.432,-2293.966,919.742,-378.535,939.048,918.409,56.193,-858.663,382.020,-408.784,-1708.894,741.803,2452.507,233.995,922.048,770.260,-1366.194,219.496,726.586,1121.624,2028.896,906.076,1515.397,-394.644,320.036,-370.512,2230.327,229.387,-1919.010,3425.054,108.032,-1419.355,1249.169,30.181,-495.892,3539.564,-2921.215,1429.025,-691.497,825.370,1661.821,186.428,3024.761,-3838.255,-635.036,396.090,1655.605,849.154,1339.959,-919.273,219.268,-823.097,886.045,-541.548,1038.104,-848.969,4327.017,3404.783,1209.939,-2582.142,-4100.419,2665.127,2899.454,-4049.786,-1496.649,2571.103,-281.262,-588.639,-747.983,428.331
-1347.838,2397.889,-769.718,-1746.882,2649.177,420.353,-3872.493,3045.867,291.900,2468.374,-1023.115,-1409.130,1080.004,-2679.294,-590.885,-1187.544,2148.477,3247.062,-722.008,-2.802,904.663,-95.724,-2280.692,-548.557,568.728,2116.491,-3399.585,3130.698,170.043,1045.698,-923.666,441.244,-1991.983,1593.936,624.739,-97.183,-1599.790,-2329.182,1712.227,1053.817,1446.035,-1093.251,-1730.838,-1165.880,41.039,-3.503,330.272,-811.224,2337.730,378.366,30.088,1244.748,-408.408,-1559.708,-61.515,98.553,-3835.960,-803.025,1091.011,13.644,356.948,934.814,3827.706,-1392.530,2447.700,-2920.395,-150.022,1848.609,-1108.773,1450.981,1621.323,12.895
108.138,2423.217,582.260,2114.801,3148.475,-427.159,432.744,-145.400,-380.275,882.860,-2529.379,3091.347,-3553.324,4147.430,1266.938,-713.032,90.325,1000.239,-1413.097,321.896,836.049,1796.512,-2081.515,846.571,521.235,197.193,515.272,-168.844,1572.083,-3858.796,-779.356,389.219,-433.486,-1940.075,491.132,1963.311,-3545.295,-396.249,-57.985,-584.898,-681.321,-620.175,447.335,338.168,-1398.625,-1632.109,-2314.493,-3190.244,117.671,2294.599,1848.431,-99.509,1050.442,-1469.567,-490.526,3138.004,1729.968,-2107.348,9.370,-1095.331,-19.564,-130.515,304.834,-1302.535,-1673.922,-2807.153,2468.676,1093.180,-1024.254,-54.837,-822.659,-1139.073
-2475.290,1284.050,-281.562,1607.434,390.245,178.891,-2236.700,187.506,730.913,-1799.157,55.707,-2588.392,-2532.497,-1114.370,-990.536,-3606.747,-159.324,-62.806,-1583.882,-122.639,56.610,-1873.780,2346.067,1897.471,-1509.284,-671.676,-976.421,-2320.941,1762.703,439.537,789.275,4.468,3118.225,2214.016,1056.950,581.425,897.274,-663.689,-3345.772,-1797.798,-2970.601,-1384.021,-937.297,-635.337,2319.316,-471.375,209.683,-579.752,-1052.367,-3935.700,3229.342,1851.316,-1679.737,-2223.157,-35.293,-598.171,974.504,2924.984,512.074,-1091.260,-356.116,-288.994,433.446,-978.730,3701.566,-1573.868,-3108.627,506.877,-1552.677,1497.469,1335.155,677.181
-1945.129,-173.358,-727.753,-2181.008,2938.969,2849.001,-2256.731,-1974.333,1517.794,2457.033,3303.498,-59.339,1145.978,154.027,-2187.601,153.819,1929.858,-234.624,-1564.632,304.877,-657.341,-997.424,2863.802,15.707,-1422.776,-707.046,-2963.419,1317.198,1305.303,-1955.890,1986.982,95.710,241.589,1392.071,-1027.865,-180.037,1202.191,-166.498,-823.753,-7.811,617.360,3610.486,1473.910,889.240,320.856,788.800,814.742,2599.394,3104.560,-1902.932,-20.675,-972.111,-2084.049,-223.061,2172.876,-277.661,1715.314,1183.301,-1373.740,418.895,-2640.248,-224.890,-2539.531,2334.076,-826.250,-273.211,-155.140,1528.190,-1984.105,-1922.773,1183.830,-1029.760
1829.713,309.243,-756.584,-495.333,-1438.488,741.198,628.220,-6.754,-2157.003,-1644.976,-657.828,-1123.957,-978.309,-1324.000,-2185.842,129.905,7.614,227.386,42.538,1150.147,-654.743,461.318,1261.427,530.757,-1174.340,-16.955,608.145,80.442,-807.650,-1027.613,298.802,-952.194,-1651.026,1721.263,1318.765,-530.560,-358.464,-199.396,-2867.799,2115.261,41.205,-133.132,-2933.758,-2895.220,83.172,-1302.928,231.275,-1555.370,1273.780,-1299.212,-4387.822,-172.338,2574.729,2278.521,34.770,1060.168,-2293.257,-3774.766,-243.577,-390.439,-301.079,2861.294,-223.669,-112.476,471.253,1811.893,-443.192,813.300,162.155,975.723,-869.799,-909.324
1112.657,2856.580,1317.101,1216.552,760.000,770.325,-2528.782,-535.151,491.235,-1306.144,-1870.966,-3932.339,-139.013,57.178,-1195.946,34.947,-471.445,3572.334,274.296,2683.671,-2291.645,-905.346,-14.781,1137.276,1533.501,3726.146,-78.822,-415.605,-1656.003,1008.511,4652.173,-432.879,701.468,1257.903,-603.054,-1679.133,235.545,-3016.553,-168.287,488.263,-166.573,40.743,1485.991,278.768,-1456.195,820.997,-1405.349,-2832.773,-2672.037,-3233.645,2994.002,413.208,-283.067,-153.371,2721.208,72.335,3158.611,1082.677,850.276,-3742.144,-831.830,228.006,1.574,-737.602,193.833,355.726,-2411.137,1624.795,-382.244,-190.046,1579.690,-31.845
-1439.250,-15.306,-175.730,48.185,-209.077,29.605,200.935,255.280,-2841.287,-598.278,6.687,-1626.323,-2427.804,2557.266,-1539.749,-48.968,319.707,-283.315,-16.252,3416.396,-1249.241,-1249.131,856.041,991.537,-2941.508,-1444.156,-66.622,-348.173,-2484.728,-1618.492,2702.401,665.257,4003.247,563.109,190.320,3596.407,442.933,-108.607,30.611,-289.796,795.841,-1657.466,107.871,-1083.556,263.417,3813.052,480.731,-3059.453,1327.536,290.481,584.833,-2025.630,-3854.465,1839.967,-53.608,-964.358,1778.459,-7.261,-354.742,138.274,-2771.338,-295.969,-191.042,-2498.537,-1108.136,-255.797,-2075.023,-214.444,-4082.945,-1847.473,505.535,674.685
26.481,-2805.440,-364.127,-364.349,182.435,1.353,548.906,1146.967,159.240,538.376,-4241.798,2744.508,3334.277,-788.891,663.352,-1290.308,160.473,767.608,417.864,114.574,-1200.763,826.355,-2583.090,1105.691,677.695,-1026.165,-1822.685,2634.874,847.292,883.713,-1631.541,-1302.776,169.144,483.458,-11.503,-112.706,770.426,3888.547,-549.875,-2285.425,219.736,73.470,734.311,179.277,1313.958,1290.964,1483.669,199.589,768.404,394.144,-29.205,308.182,-1994.699,719.585,-535.079,2.613,1647.416,-160.336,5.356,-326.773,198.664,-261.677,448.661,111.310,-225.273,2598.308,272.721,-958.892,-514.084,875.725,185.184,-669.637
64.921,1639.950,2457.251,2526.249,632.599,664.932,1725.021,4174.911,1520.963,-294.185,3239.090,1825.479,8.778,23.833,-1574.441,-1771.883,3879.053,-112.660,2444.021,-3291.602,-2920.761,-2652.521,-1586.253,-1498.065,-50.452,-4141.060,-3212.136,-770.485,-2517.984,-145.856,-3341.093,121.557,-835.409,475.631,895.382,2555.527,25.522,-2059.526,549.859,-381.651,103.525,-818.785,-3302.461,1355.028,45.027,-750.836,-379.432,31.012,1177.276,1717.523,369.942,1698.631,1260.373,63.978,-1233.618,452.009,-1534.467,-147.902,-3004.190,2757.596,-12.982,1011.607,-352.189,-1003.338,-15.634,1201.095,-756.284,1405.079,2451.701,-666.688,-286.849,-423.709
1326.845,608.734,27.566,1897.200,-1796.177,549.017,-138.641,851.490,20.036,-1988.466,2593.349,236.205,1303.913,-182.211,925.367,1393.988,-3411.080,-482.860,-2241.857,1019.522,109.155,-642.639,1352.513,-4232.750,-61.476,-2406.248,-605.036,1497.036,404.267,-777.718,-215.614,2715.614,-333.253,661.882,-2820.420,-488.135,3423.479,-2.791,-400.121,430.790,212.263,32.824,0.079,534.821,-366.074,2745.952,-493.240,-89.640,-1719.416,612.684,1631.612,2411.566,32.186,1819.349,-1933.128,548.364,-2349.712,866.575,-1902.560,-948.457,-2764.689,1814.581,1513.854,-1735.387,1142.017,688.033,-530.290,1530.059,2411.778,2450.898,453.628,2870.639
56.634,923.642,-109.507,165.700,-163.065,-235.788,2757.205,-2723.755,2521.676,-196.514,7.698,-807.621,440.256,-549.537,627.694,-6.555,2602.707,265.243,-76.237,-152.085,2.931,-1653.201,-1427.522,261.944,-614.266,-1174.665,-218.968,807.335,204.073,204.933,-506.215,124.491,-1869.110,-2190.709,4116.577,1590.482,-518.051,-9.012,389.364,-3124.404,-1457.926,88.147,-2038.521,-1576.841,-534.644,729.816,628.376,-43.940,698.289,375.192,-214.973,2211.715,-324.901,-5.009,-2253.668,2180.756,-147.962,344.735,698.511,-521.736,1444.983,-363.719,2179.587,-2794.928,-1197.017,1152.729,540.885,1444.374,-43.677,2421.606,3025.046,2954.120
2548.614,-676.180,3815.001,1109.289,1542.974,-4279.262,3465.175,-861.501,-470.063,1363.872,-1381.766,-2378.565,919.512,2483.832,-1472.430,531.384,0.907,1274.603,-557.373,1075.765,172.241,197.492,-2369.178,3.868,699.695,1150.192,-1880.040,-44.400,483.973,505.771,1495.801,-314.677,-2589.531,259.005,-2824.409,-2846.667,1606.566,-2281.028,645.700,152.386,-1395.586,-112.869,-131.666,244.223,1231.949,652.691,-1431.717,-1061.961,-3215.295,-897.630,-841.379,627.365,-721.851,3471.093,-29.152,-676.252,2612.561,2058.416,-980.002,-72.711,1704.809,601.738,-3482.438,-39.156,-126.422,3220.670,516.088,2105.588,1116.690,-2409.594,26.708,2103.175
4132.487,-716.724,-1656.560,956.580,1597.518,-42.445,293.763,-3869.600,-3232.716,-1798.521,-311.365,297.880,-1460.472,732.396,4144.425,3092.767,1003.330,-1785.099,271.846,3573.746,20.610,-1148.526,-157.682,-13.487,-1598.976,-501.594,1129.687,461.198,-693.570,-991.478,-636.936,-450.449,4.468,-1755.717,-76.103,286.909,1395.510,985.986,1266.154,421.016,-1627.831,1421.405,-2010.768,-1498.123,1793.900,1072.714,-639.479,-178.717,-1583.799,1526.485,1143.624,-994.032,1434.509,0.545,-1013.424,739.948,-32.327,-3880.254,-1098.998,886.651,3006.408,596.845,30.729,-1040.596,-2384.062,155.722,436.264,2954.080,2408.473,1041.984,1648.851,-583.971
-327.949,-1747.137,-799.876,510.707,-152.548,2137.979,2020.420,-1525.444,23.439,1282.759,-29.564,3315.520,614.701,-316.426,143.562,-111.321,1776.797,14.223,1111.588,-1968.155,-1074.565,666.172,-372.604,91.139,-187.088,-2633.814,-1424.240,464.980,-752.026,2728.418,319.922,2031.052,-758.528,871.533,283.678,-2348.883,-4305.262,-105.830,-577.360,180.967,-325.872,-2810.730,-2089.903,770.610,312.275,963.455,2199.656,-1825.494,-138.236,444.936,1241.044,-3813.506,915.020,-66.083,861.656,-2132.503,-248.993,-542.558,-1354.726,-409.695,-2489.260,-10.588,2545.982,-3794.836,-874.302,292.172,-727.336,-2124.702,1588.848,1455.699,223.482,-664.931
2722.992,-2340.102,2241.076,492.323,826.325,-309.826,148.911,-1602.724,621.814,1611.284,-2390.364,748.276,-725.914,-2669.603,531.611,-3447.340,-2886.248,-1860.900,433.521,-368.004,584.005,1720.075,-452.325,573.690,-528.245,3696.117,859.833,3127.427,633.085,-15.406,312.888,940.248,-4052.222,-200.011,4008.486,76.662,-2275.195,257.360,71.213,-2564.662,-1210.104,-2114.628,2563.886,-75.209,-523.133,244.003,514.762,147.943,-931.130,-1066.667,250.339,1050.451,-1699.037,508.584,-26.657,1142.610,55.333,393.441,-1336.397,-139.527,115.653,1019.908,-848.081,1728.867,3932.260,-91.907,215.116,-120.803,4008.592,-1550.404,1544.382,-1554.742
-556.867,339.519,-287.083,1164.999,-2142.778,2768.711,-1617.366,1019.395,-977.021,-2728.929,-628.329,-813.212,2085.270,2475.012,351.851,1243.568,774.454,-3084.699,1110.049,-730.922,-86.806,903.939,-587.368,2414.507,-2587.436,-4131.972,-134.312,43.745,154.395,1772.298,-284.897,-411.419,-779.675,-827.243,2454.142,26.951,4172.825,438.772,-44.616,2148.986,63.162,-1622.054,1094.617,-1750.588,-1952.245,976.995,1274.357,1702.488,1237.293,3978.444,-167.818,823.428,2018.573,3823.078,59.146,432.558,1129.093,144.773,548.834,-217.430,-406.407,-101.711,2203.310,-650.674,927.242,-126.409,1588.906,-1916.591,1231.088,1231.761,-3126.063,-6.216
565.985,727.902,-1409.654,-2419.398,1210.808,806.634,881.374,-4473.247,-288.808,-647.551,-73.938,1202.290,243.776,-871.075,-247.048,-3937.931,51.142,-278.558,400.436,1584.833,822.096,-82.959,-918.450,-10.674,564.226,326.188,993.082,625.558,594.705,-557.281,-3427.237,-424.878,-579.772,310.431,-149.241,2320.928,-1983.181,1164.024,-2546.980,583.404,1035.679,2288.040,2854.172,73.036,-564.997,100.107,196.322,1614.327,1231.482,-28.991,-4190.892,-2.999,1536.064,337.502,-8.396,-3740.601,1460.645,-1128.264,-921.169,-747.977,70.261,3988.049,-1990.069,-70.438,1402.214,-631.373,942.450,4426.313,1047.965,-226.547,-2725.538,-3257.943
339.675,1126.742,986.929,-11.502,-1306.590,2212.525,-1093.071,-590.616,27.560,3160.588,-3071.800,115.060,2242.752,62.227,-564.764,-1510.364,35.276,-1356.492,-581.205,230.554,-1437.977,-3928.244,-745.955,91.810,1145.293,2671.949,836.038,-111.922,934.563,2371.521,-1946.989,-238.652,-819.433,-1938.144,-1987.958,-712.340,-547.378,-3186.571,-1328.443,-1382.369,-187.997,-1175.214,2190.791,897.233,324.399,-2686.215,-8.898,2427.697,-760.353,-2000.824,-1961.380,-553.869,74.526,4580.481,-1132.666,-1298.838,-376.954,-2150.943,505.129,3358.447,376.559,-617.544,-374.137,-303.729,4768.394,163.209,-1294.464,1390.574,-1675.089,-1392.523,-508.725,129.691
564.094,1778.446,3796.268,-2865.303,2600.843,-905.536,-1128.610,-1064.481,-16.322,-162.315,1789.651,-69.988,1481.766,1373.231,-215.669,-1290.676,-462.978,-805.732,-1178.456,317.775,-1352.641,-4029.520,-500.839,-3331.551,-633.974,952.794,596.112,4391.414,-610.173,575.393,139.449,-4901.065,1513.638,3452.347,-2936.939,28.727,-118.368,-3103.281,2355.683,-897.063,-600.995,2262.362,-2504.024,-362.912,-2126.409,760.070,2508.999,-1491.798,42.815,-3122.542,-372.490,75.765,2002.114,1685.290,925.500,-1746.027,980.406,367.382,-196.971,2621.136,-2954.039,672.785,2942.972,44.995,-2001.713,403.036,-2932.980,165.218,-3484.374,428.279,1143.203,-186.472
-122.516,1723.863,-292.255,-4370.829,-1733.419,-387.264,-601.582,655.380,2637.124,2770.526,-1505.788,-836.023,76.456,3209.953,-417.047,-28.184,-508.265,-53.165,-2632.757,-576.777,3.604,-1538.331,216.730,-162.735,-208.004,1572.592,226.023,-1528.660,1665.064,1219.033,-2823.455,1454.232,543.099,-1539.498,-4194.190,-373.082,-3015.731,-855.392,655.040,153.889,1916.627,810.038,-40.289,1676.294,12.622,2375.087,1408.241,120.369,-2234.654,841.848,1829.114,-1126.643,313.867,-714.396,97.986,111.715,225.197,-931.825,1136.479,1945.557,-265.879,3.684,-2584.191,-3509.146,-64.449,460.532,1125.659,2517.879,79.235,-1600.195,-41.092,787.714
2200.066,-2301.778,583.572,-2077.212,-743.924,-126.967,1403.645,-2823.551,-78.346,-931.803,777.318,-483.658,1098.314,721.446,-3344.658,-2562.005,-1038.386,458.076,-210.810,1007.390,83.329,-671.205,-1024.728,-1270.671,3635.484,-268.247,-764.426,-1024.614,-525.602,61.293,-2105.063,-2112.065,606.139,-2047.438,-3832.643,1220.800,-287.568,1921.602,-1267.813,-1954.518,-8.557,2443.460,4308.264,1819.183,-536.912,-73.206,-1013.790,403.096,44.731,-3302.804,-23.194,1694.321,-591.407,892.166,554.860,30.409,1086.109,-582.391,596.324,137.405,-1962.528,-1784.599,-2321.128,-267.041,964.467,2421.958,2657.432,49.077,-1172.799,498.907,-495.200,1037.295
906.979,-1111.608,-4268.193,-65.183,2480.095,-4295.364,-3564.988,-2383.949,-408.872,-968.468,-580.737,155.480,-565.818,-3001.547,1555.519,-133.639,207.759,-251.765,799.172,-1425.700,-28.733,1693.231,-933.162,1289.248,62.371,3563.739,3967.130,2476.049,-369.798,2832.700,-4170.605,889.347,-103.312,2599.090,-364.085,-1623.706,4180.929,252.300,3576.194,738.493,-767.135,1773.082,-2075.456,-2860.341,235.798,-1641.074,-48.980,-211.963,764.467,2664.534,-1474.784,4441.472,1711.003,2244.212,1478.581,-1575.938,919.274,1055.508,-213.626,982.544,-337.439,-41.471,-3619.211,2339.624,2714.896,4173.718,-303.624,-1258.709,-1101.845,68.871,508.408,1388.778
-2468.123,-53.445,-1194.132,-970.224,-3203.698,-3768.753,-704.741,-1174.168,3096.644,1450.828,-505.248,-3504.676,-195.013,1055.738,636.425,-530.253,522.426,-1387.302,-1371.627,348.491,903.296,-1711.811,990.766,16.654,10.836,431.802,-1117.991,1372.324,-524.154,4003.467,-866.138,339.099,-11.068,68.981,569.882,1427.712,-441.907,2207.520,1050.334,194.610,-48.935,-2158.708,526.343,1366.166,1259.898,1290.192,33.548,-1228.679,1777.980,1075.685,2022.912,-2214.143,-1716.969,-769.445,2575.492,1308.624,-2504.594,2158.629,-146.927,3798.523,1422.800,618.240,-1866.225,-2302.470,-1812.393,-2526.103,888.183,-2185.436,-1889.668,1088.314,567.007,-27.356
-263.822,1119.899,-569.090,270.918,3680.303,-1912.039,732.742,853.759,293.198,-841.575,-1632.008,-597.897,1312.325,-607.773,1809.453,-52.463,199.094,-2768.714,-2477.764,607.133,-1178.954,5.790,-1250.371,-614.832,3206.137,668.590,-1435.783,-622.611,1628.378,-582.295,558.777,184.602,39.416,1395.855,-374.559,1764.617,979.799,-170.581,-2.512,26.783,-359.995,-337.982,1489.442,708.326,-809.588,86.758,-1880.731,-2565.684,3604.070,-1.661,-91.248,-1408.736,3118.257,-48.773,-4557.726,-3003.717,4612.123,-367.403,828.587,-589.104,260.469,-1717.159,1104.517,2319.381,4007.915,1344.609,200.886,-981.121,-2429.776,-3.186,1533.660,-853.889
2987.430,140.134,-500.214,-2132.213,485.224,-1040.909,2673.112,645.853,2009.721,4330.101,-817.411,1601.111,-284.801,-100.235,-1639.448,-1433.115,-66.218,-1899.743,-54.096,1182.513,-89.718,1097.381,1868.974,1782.467,161.779,2569.700,-289.113,1454.482,-167.547,-3499.795,2496.798,2723.346,667.638,-3568.360,-3691.591,2834.514,700.748,-77.629,578.242,-3955.982,-2961.334,-546.326,-1277.486,-731.541,1381.695,867.653,2035.089,2435.060,4285.970,-600.496,2197.643,-877.317,1512.495,16.003,47.705,640.044,860.165,2913.157,590.138,-2084.874,864.936,2306.719,-4337.389,-472.397,-2925.314,254.384,-1326.766,-985.901,-1110.478,250.098,-3789.601,1829.576
-3625.978,2453.585,1651.755,20.074,361.988,-665.580,1847.057,-1499.639,351.507,-2177.124,2686.285,272.277,-2665.701,-1943.587,1302.594,850.531,1645.172,-469.940,1716.032,2389.113,775.382,2728.021,-1486.213,2238.044,-357.738,-195.182,1649.490,-39.850,769.778,2152.165,3237.763,894.970,2450.435,788.124,78.530,-1000.301,952.116,-693.323,64.380,2422.786,-161.849,-2976.861,40.789,-1083.651,2457.241,442.358,1206.445,-2269.008,-1303.064,2445.262,-317.142,-669.941,-979.589,715.975,215.698,-1732.669,578.631,169.993,-1057.888,-84.041,-864.343,344.111,-732.731,-2894.915,14.066,555.786,978.295,-910.763,989.701,324.396,-1280.338,-2055.531
-1975.075,-2.045,472.356,497.658,860.931,2135.558,-1157.967,1174.810,-848.622,19.638,2846.504,-2274.777,1030.169,2265.428,2141.073,2579.703,-2956.330,-931.401,-2960.621,2254.056,-335.606,364.372,-870.038,553.896,143.614,350.282,-1185.097,-633.437,-979.819,641.124,-135.170,4154.443,454.399,-1339.190,706.980,-1038.022,369.064,4134.818,-3519.722,380.822,312.774,1497.854,-3605.051,-2414.393,-922.127,362.383,-483.354,1256.257,442.514,-332.464,-902.208,-676.199,-56.928,-1398.243,-2187.657,-1230.815,496.818,-1653.131,760.688,852.119,1294.294,-1020.337,-1078.790,1505.114,2700.325,3244.692,1390.005,3192.649,-347.589,1984.262,1440.870,1160.199
-1609.639,-176.173,-2151.137,-1903.780,2393.266,-695.410,-3377.510,-4.019,-988.809,11.559,-861.569,461.566,-1216.037,1290.784,181.305,2104.302,-3782.590,-500.288,-530.634,-30.164,135.238,1156.839,200.593,735.502,913.362,-326.000,-602.711,62.877,2088.624,-16.964,419.233,-1076.932,1789.526,236.689,-1900.160,-136.019,-2411.544,2342.989,421.620,-53.732,-1067.297,-944.000,-3627.290,1870.587,-2719.089,651.357,-1006.233,157.136,-2405.689,1093.738,74.075,-1653.872,-1036.861,-1063.976,-3163.154,-581.453,-1688.295,5.146,-4087.369,-0.182,-859.836,180.903,-607.582,-138.434,-777.475,-1548.633,1635.361,-3464.828,-2762.634,-1061.829,906.627,-3108.169
1496.964,-585.221,1555.559,-881.720,-149.092,-862.839,-1060.120,-125.117,58.006,-300.646,2811.181,406.527,191.580,-229.965,1215.135,-2518.939,-797.538,1752.933,120.678,-1775.217,-950.730,52.180,-2981.168,1768.486,-66.124,-2204.733,941.794,49.959,-480.655,-721.169,1514.663,729.303,-3451.147,823.986,1971.852,2137.345,1288.316,101.525,358.848,164.930,1415.595,-313.306,1232.088,-100.980,-140.940,-2240.051,-989.907,-257.887,-116.039,-1530.702,1811.310,478.569,-913.086,-2510.666,546.321,331.170,1037.436,1285.962,-212.684,1354.682,-1380.804,574.807,2993.437,1092.888,405.971,1330.994,-1351.468,-99.568,263.938,384.822,-86.607,-2991.820
140.966,319.813,-102.700,3003.910,3294.854,1226.912,-3987.682,-182.084,1486.704,3865.071,460.346,182.912,-712.229,384.353,235.858,-44.750,94.193,693.719,2261.595,-445.135,-4694.925,-2317.699,2098.354,3271.517,-2655.066,900.376,796.306,-702.064,2099.617,2023.077,234.348,278.906,4019.944,2643.809,1851.055,-830.561,1916.298,-1390.199,323.370,-1351.147,12.585,-2008.920,-636.484,2527.482,-271.281,18.657,-380.877,1302.760,-3309.978,-884.211,1050.395,-1424.294,-117.722,3107.398,-268.582,890.757,-767.510,1946.379,-865.771,-868.691,-692.451,641.124,431.795,185.997,-1808.617,2193.008,13.321,380.600,-2382.699,1283.671,2668.053,-41.385
-1026.483,-131.290,-637.723,1793.883,-1423.434,2008.603,3473.848,461.100,2377.909,919.014,852.584,-3189.777,-50.796,1943.619,4182.751,-1175.364,1023.660,-1887.493,235.145,999.706,1199.288,1480.757,-591.792,-1423.755,1200.760,987.281,-1698.591,-1530.211,3909.794,-2826.292,933.096,-45.301,-1725.953,-2021.156,92.745,820.864,-598.783,1494.170,281.853,-658.872,-3548.935,-2967.742,-87.059,-27.190,-46.291,-1176.719,-26.899,-288.663,-1830.377,2159.316,-674.003,1762.753,1213.366,-692.450,1749.107,-35.111,233.123,580.341,123.647,-1623.015,-280.524,-992.089,668.636,-936.297,326.298,-81.104,374.393,-3738.633,-3357.754,-3600.293,146.652,1159.133
